Student ID,Status,Application Date
9588,10,1977-01-01
10199,3,2003-07-24
1916,10,2012-10-10
5489,3,1974-04-21
7390,9,2000-04-11
7606,2,2034-12-01
7493,5,2013-12-14
9979,5,2003-07-16
8689,6,2015-02-07
7742,8,2038-11-01
7719,8,2174-04-18
4243,9,2023-01-08
6981,6,1970-04-19
7504,8,2007-08-16
4517,4,1989-08-20
7383,7,1978-10-18
9881,5,1992-04-16
2302,3,2004-03-03
2169,6,2039-03-25
2435,3,2037-01-18
5862,5,1971-02-18
4960,10,1985-03-15
2273,4,2003-05-27
4779,10,2055-07-14
10659,1,2059-10-03
8977,6,2053-12-01
5413,9,1975-04-03
8801,2,2040-03-04
9064,7,1974-02-26
2719,10,2054-09-06
2819,9,2058-10-17
10885,7,2005-06-15
5058,10,2022-10-20
3946,6,2092-09-24
2637,5,2005-10-17
3272,4,2003-03-26
8455,10,1972-03-20
3256,6,1985-10-10
2136,5,1982-03-05
1734,8,1972-08-19
2454,3,2028-03-15
7841,1,1999-09-19
3323,7,1984-11-17
10916,8,1979-04-09
8057,8,2016-08-14
2602,6,1971-06-25
4633,2,2013-11-24
4639,9,2051-12-02
8393,6,2011-03-17
3400,6,1978-09-11
6182,10,2015-11-27
6329,4,1986-05-15
9501,3,1994-04-17
9129,9,2001-05-13
4756,6,2040-10-04
7848,2,2067-05-07
9775,5,2019-04-14
1589,8,1987-12-25
7953,2,2027-03-24
4381,8,1982-06-13
1924,5,2029-04-29
1909,2,1991-02-11
6436,6,2008-12-03
8926,7,1976-12-15
6529,5,1971-05-03
7094,8,1996-08-09
7066,7,1998-09-01
5883,6,1992-09-23
7623,5,1971-04-24
9032,2,1984-10-05
5900,7,2018-08-11
4881,4,2010-03-04
8702,9,1987-09-20
4860,6,2005-09-07
9723,1,2002-06-07
2443,10,2024-11-24
9090,7,1996-07-02
8103,8,1984-06-25
3211,3,2038-05-18
10679,4,1982-03-31
1912,9,2030-08-23
10648,2,2026-03-02
3695,6,2032-10-02
7099,3,1997-08-24
5903,8,2028-04-12
4458,6,1994-10-17
2313,10,1970-01-12
4104,5,2063-05-02
2623,7,1984-09-13
6424,1,1976-05-30
5650,5,1976-05-02
3980,2,1984-04-09
3902,5,1989-11-15
7944,3,2021-06-30
10219,1,1990-12-08
1799,3,1976-05-26
7295,3,2051-04-18
7215,5,2078-04-10
3959,2,1976-12-14
5906,9,2029-08-24
6523,8,1973-03-14
3292,3,1984-06-11
8525,4,1983-06-12
5293,4,2036-11-01
2875,2,1996-12-20
1613,10,1991-01-06
9704,5,1980-02-19
1790,10,2011-01-29
10260,3,1971-10-19
10776,9,1989-06-17
5543,3,1973-02-22
7445,10,1994-06-04
7678,4,2024-11-05
7065,9,1977-03-16
7790,9,2012-02-16
8509,5,1972-06-01
6900,9,1973-09-20
1899,6,1980-11-17
7261,7,2000-06-22
2020,5,1971-07-25
9677,4,1978-09-11
4327,5,2038-10-09
5409,1,1983-09-17
5070,8,1990-02-04
6659,9,1970-07-07
6246,4,2142-03-05
7679,2,1974-11-19
8348,7,2014-07-29
7366,8,2103-10-28
6093,1,2030-06-24
1494,2,1973-02-23
5535,6,1980-07-30
6921,3,1988-06-20
9475,9,1980-08-11
2253,5,2020-03-14
4792,10,2014-01-24
3454,1,2020-01-16
5520,10,2016-03-20
6343,2,2002-07-22
2145,8,1975-09-13
5628,4,2004-09-29
1452,2,2002-09-21
7949,1,2146-04-15
8878,2,1970-07-15
2232,10,1991-02-10
8775,5,2058-01-04
8584,4,1974-07-26
10041,3,1976-06-07
5350,5,1979-08-26
4957,5,2022-07-04
3048,2,1997-04-18
4650,3,2107-12-14
9621,10,1987-03-01
7039,2,1984-11-08
8692,2,1980-05-14
4098,10,2042-02-06
2984,2,2009-09-10
3741,8,1970-09-18
2476,10,2068-02-10
1758,1,2050-05-05
3210,7,2109-07-21
2744,5,1981-08-29
7621,2,2036-09-07
1588,5,2023-08-21
4922,6,2002-07-29
5023,4,1971-03-30
7440,5,2017-03-03
7103,9,2053-03-18
9909,9,1980-06-30
10384,2,1989-05-07
2561,7,1988-05-30
4891,2,2004-10-04
4494,1,2033-04-21
2292,4,1991-10-09
6889,6,1988-05-25
5958,2,1974-01-31
7892,7,2088-10-25
10868,5,1977-12-03
8259,7,1999-06-06
3052,2,1977-04-27
7161,2,1981-07-05
9985,4,1986-05-19
10528,1,1987-01-31
3927,3,2024-02-03
6783,1,2046-03-10
6438,5,1980-04-25
10826,6,1993-05-16
3345,9,1977-05-23
8441,7,1973-01-19
2689,1,2000-04-24
6611,6,1980-11-11
8707,2,1994-06-13
6338,3,2021-12-04
2683,1,2065-06-04
10475,9,2221-07-19
8517,3,1973-08-22
4982,1,2023-03-18
3506,5,1977-04-15
2573,3,2007-05-31
8908,10,2039-12-19
2957,7,1990-02-23
6831,5,2006-11-25
10478,2,2027-05-25
6306,1,2003-09-04
7833,2,2013-03-06
6550,7,1981-01-06
9240,7,1984-11-09
4463,10,1989-08-31
7475,1,1987-10-19
4139,1,2027-01-07
8495,6,1990-07-14
4651,3,1970-07-03
6124,1,1989-09-01
10396,3,1980-02-19
8825,7,1991-03-05
6629,10,2000-08-31
8402,9,2025-02-18
3804,3,1983-07-21
5180,4,2004-12-19
2080,9,2011-06-20
7501,6,2008-09-13
5954,2,1973-11-18
3245,4,2018-06-28
9668,9,1991-09-04
8771,10,2018-11-20
6714,7,2015-02-19
3002,10,2065-06-14
2257,9,2010-06-15
7064,6,1974-12-31
10049,7,1991-10-17
1917,2,1980-02-23
7815,3,1992-06-17
9388,3,2038-12-24
6481,8,2034-03-24
3119,6,1996-07-03
10838,10,1990-08-29
7972,4,1979-01-23
1374,5,1973-06-05
6955,6,1991-06-03
6511,9,1995-11-08
8190,7,2000-01-08
5445,5,1976-02-22
10348,8,1983-02-01
6950,2,2002-08-02
4199,10,2031-01-22
8265,4,2054-04-16
8920,1,2030-06-28
8518,9,2066-09-15
3995,5,1975-06-14
7199,8,1989-05-31
6585,7,1978-03-23
7236,7,1986-03-20
5739,5,1985-05-20
3657,6,1988-11-01
2800,9,1976-02-01
6387,5,2067-06-01
1453,5,1989-04-01
8025,9,1980-06-18
3077,8,2015-02-02
6083,7,1983-10-08
3287,2,2010-09-11
10428,1,2012-06-11
2524,2,2095-02-07
5665,2,1977-11-01
7891,3,1973-12-24
4156,6,2037-07-08
4750,9,2002-02-04
5358,10,2048-05-10
6877,4,2081-05-01
2501,1,2027-09-28
5295,6,2004-11-08
3192,6,1983-06-12
1577,4,1995-08-11
7549,7,1979-04-24
1731,9,1979-08-13
8451,4,2050-10-11
4533,10,2013-08-11
9368,3,1972-11-03
9643,4,2019-02-04
5775,2,2102-12-02
4947,4,1985-05-02
9194,7,2172-09-14
8094,6,1991-03-15
3491,1,1970-08-18
3369,1,2027-06-17
2113,10,2005-07-18
9808,6,2003-05-01
2549,5,2014-11-29
2199,9,2001-04-11
9469,9,1973-08-16
3232,5,2030-10-03
1810,7,1990-09-04
8925,6,1973-12-15
3682,5,1986-12-21
6365,4,2001-05-06
8467,7,2005-06-06
10209,1,2023-09-21
7311,1,1985-12-04
7133,7,1976-02-14
10001,10,1999-04-20
6285,6,1983-10-18
9409,1,2008-09-04
8656,3,2006-02-16
2703,6,1983-06-10
7129,4,2024-12-20
6383,5,2001-01-11
5038,8,1976-05-21
4746,5,2005-08-02
2306,1,1999-07-18
1330,8,1993-01-31
8863,7,2037-09-13
8652,4,1991-01-21
7774,9,1989-07-29
2007,10,2013-01-08
10452,10,2158-10-01
10361,8,2041-02-03
4442,1,1988-06-06
10748,1,1970-07-02
2770,1,2073-05-25
7566,5,1994-01-22
3474,4,1984-12-29
3915,9,1972-06-01
7205,6,2038-06-11
4128,4,2147-05-22
7543,2,1974-04-14
8526,8,1998-06-08
4742,3,1997-01-15
10706,4,2034-09-01
1805,3,1983-08-07
6475,10,1977-05-04
9282,10,1987-01-10
1673,4,1986-05-07
9093,7,2000-11-18
8030,5,1978-08-30
3463,10,1997-02-01
3098,9,1977-06-05
7882,9,2001-01-19
3149,2,1978-12-29
2653,6,1981-03-23
9351,2,1973-12-19
3896,7,1975-02-16
8806,8,2055-06-19
6077,8,2034-10-10
2571,6,1971-12-31
8556,3,1976-08-23
9188,1,2024-02-17
6149,8,2051-01-24
10864,5,2035-10-20
6164,2,1978-12-20
3608,5,1980-09-19
7941,3,2000-07-23
1910,6,1997-01-05
6396,2,2038-02-27
2445,2,1975-02-08
5028,3,2016-11-28
2736,7,2017-01-23
10463,9,1997-09-23
2925,8,1971-10-05
1840,8,1971-01-22
6496,9,2023-07-07
3668,8,1989-06-24
7150,9,2008-12-29
5970,5,1989-06-05
9197,4,1975-09-16
8251,3,2033-10-05
1853,6,1992-01-08
2782,8,2056-01-04
2004,2,1971-02-28
8188,5,1981-09-04
7239,3,1976-08-13
5019,1,1974-12-13
2840,9,2022-07-07
4261,1,1979-02-17
10399,3,2082-07-05
8881,8,2031-06-05
3871,10,1974-05-28
4867,1,1975-05-29
2738,7,2108-07-16
3729,6,1988-07-19
9344,5,1982-03-17
7071,6,2000-07-22
6111,1,1994-12-25
3839,1,2012-02-07
2525,2,1970-08-30
1594,8,1991-01-05
8110,4,2020-04-10
5003,9,1992-04-23
9324,7,1996-07-01
7093,10,2023-01-05
4406,4,2163-10-21
2023,4,1971-03-02
10568,4,1976-03-11
5769,8,1973-05-30
9479,2,2027-03-17
2099,3,2029-12-29
7256,5,1995-08-10
7977,10,2004-03-11
3039,4,2009-08-09
5289,6,1990-06-12
7132,2,1999-05-01
3176,7,2035-10-20
3380,1,1989-10-30
6961,6,1998-04-27
4945,1,2272-01-13
2190,10,1986-06-01
6419,1,1986-05-19
7950,3,2146-06-07
7660,6,1989-08-14
8676,1,1973-01-03
2670,10,1980-01-30
6808,7,2000-03-12
7414,10,1995-02-06
7734,4,2002-12-05
5641,8,2004-02-19
8768,6,1972-07-21
1665,9,2066-11-18
10214,1,1989-02-21
10765,1,2000-04-13
1908,10,1987-09-08
5183,9,1978-11-27
6454,8,1970-11-01
3577,9,1978-06-29
10025,8,1976-07-03
5572,3,2032-09-18
8444,1,2023-03-13
8773,6,1979-11-26
7915,9,1971-05-16
9587,2,2050-02-13
4559,4,1986-09-06
4872,2,1975-09-29
2644,9,2014-06-10
7529,1,1972-03-03
10335,10,2079-04-30
10701,8,1977-10-02
3891,2,1977-10-30
3852,10,1975-10-11
5626,8,2174-08-14
8732,4,2002-07-20
7181,5,1996-11-19
9162,6,2060-12-03
10903,5,2064-03-04
8547,2,1977-11-12
2768,2,2033-09-20
1581,10,1990-01-10
8570,10,1975-08-15
4745,9,1971-07-01
3719,2,1972-12-13
2418,3,2006-05-11
8551,10,2055-10-29
10875,9,1999-07-07
2133,4,2084-03-13
4840,2,1988-09-08
4008,6,1977-03-22
10353,8,1974-06-18
10197,9,2014-02-10
5002,7,2032-07-26
3850,7,1977-12-11
9401,5,1981-01-18
6927,1,2015-12-25
3368,6,2026-04-29
5303,6,1975-11-27
1230,1,2034-12-14
3523,9,2084-04-29
3714,1,2046-06-23
8561,7,1971-07-12
1297,2,1987-09-03
7967,3,1979-09-22
10761,2,1982-12-06
1620,6,1996-07-17
7398,1,2156-11-15
2320,6,2032-02-19
4716,6,2001-05-12
10878,5,1983-02-19
5243,8,1987-05-31
7622,10,1991-10-04
4713,8,1995-03-18
8384,4,1985-10-24
7531,7,2010-07-06
10245,5,2039-06-19
3083,3,1997-08-01
8388,8,1979-08-20
3109,8,1991-03-18
5897,7,2039-10-09
8133,5,1977-03-10
5802,6,2026-04-01
5354,2,1973-03-29
10120,1,2032-08-11
7145,2,2050-10-11
5394,4,1998-01-23
4943,2,1990-04-23
8471,1,2078-03-25
8711,3,2016-03-16
3981,2,2091-03-23
4475,9,1990-07-28
7452,10,2017-04-28
3035,5,2028-05-25
6457,7,2014-05-23
5541,7,2099-11-09
5940,7,1973-10-30
9512,9,1997-02-25
3293,10,1991-10-25
4422,2,1979-06-01
5687,7,2004-09-05
2886,6,1988-11-30
6049,4,1985-10-16
9440,5,1990-03-07
10890,1,1971-05-16
3393,2,1986-10-19
7731,8,2114-05-06
5250,9,1985-01-23
4844,5,2091-09-24
5010,5,1983-11-15
1418,5,1987-04-26
3917,1,2042-07-03
8116,2,2033-12-12
5150,7,1981-06-06
1489,2,2136-06-28
3785,3,1976-12-06
10387,4,2026-08-08
6563,4,2020-04-18
4392,4,1972-03-26
7923,4,1971-01-03
2890,5,1971-11-16
3887,5,1972-07-08
9884,2,1996-11-18
6500,2,2010-12-06
5716,7,2001-09-28
4362,2,2020-01-16
1990,5,2047-09-06
7466,3,1984-09-24
10508,8,2010-07-02
8137,7,1999-11-14
8845,6,2041-10-13
2225,8,1981-02-02
3194,4,1993-11-01
5499,5,2006-10-10
10892,6,1993-06-08
10764,2,1984-03-18
7359,7,1977-03-21
10521,1,2133-11-24
10261,5,1980-04-03
10760,4,1976-08-21
9518,8,1977-04-10
5156,10,1978-08-06
10077,6,2006-10-14
4479,4,1989-12-06
5258,1,2007-11-15
7135,8,1971-06-15
4269,7,1978-01-21
9879,2,1984-11-24
5432,7,2011-01-14
1573,5,1981-05-20
10687,1,1982-06-11
9645,1,1992-05-15
2245,4,2008-05-30
10372,10,2004-02-05
6186,5,2030-06-17
9137,1,1972-10-14
4940,8,1989-06-17
7522,4,1983-07-24
4186,10,2022-05-14
3646,7,2026-06-18
7307,6,1981-06-05
4205,10,1997-05-29
5449,10,2018-01-14
6489,3,1978-06-15
1895,2,1981-08-02
8288,5,2007-03-28
10234,3,1979-11-23
2384,3,2142-07-23
5165,1,1989-09-21
3128,6,2028-08-03
1607,5,1994-02-21
9017,6,1986-07-31
3113,1,1994-05-06
5017,4,2001-10-10
5922,7,1983-04-15
3866,7,1976-02-28
8067,6,2025-01-23
3284,5,2015-12-04
7148,9,2008-01-17
7432,6,2004-11-08
6281,10,1978-04-21
9514,6,2017-07-29
6884,8,1987-12-24
8569,1,1997-09-14
4894,2,1978-08-19
4965,7,2003-01-02
10503,10,2003-02-11
10306,7,2014-02-07
2284,1,2031-05-11
4418,6,2068-10-19
6252,5,2080-05-09
6731,6,2000-01-12
7170,4,1987-02-25
5462,8,2009-07-09
6598,5,1971-08-13
3760,6,1972-09-22
5135,5,2007-05-26
4240,8,2017-05-20
10430,4,1998-04-03
2419,3,1997-10-16
3699,6,2009-03-16
5636,3,1980-09-16
2991,10,1972-09-02
9311,3,1995-02-09
10715,2,1970-04-13
10917,9,2191-10-30
1781,2,2010-02-10
5708,10,2043-10-07
4320,10,2008-05-18
4401,8,2070-06-22
8102,2,1986-06-09
9080,9,2001-04-29
6688,2,2047-10-29
1328,1,2047-05-09
10602,8,1979-07-17
5461,5,2025-11-14
6525,3,2004-01-10
10857,9,1994-12-19
7777,2,1971-01-12
10517,4,1990-06-03
9708,2,1987-11-15
8214,3,2155-04-21
6807,4,2036-08-05
6755,9,1971-01-08
6163,6,1992-10-21
2773,1,1970-12-20
2107,3,1990-05-17
7127,1,2037-10-16
8741,6,2020-12-06
6850,6,1976-11-22
6902,2,1978-09-24
1309,6,1997-02-04
9633,3,2004-12-07
8956,3,2020-10-29
6827,4,1972-07-14
6830,6,1999-10-17
4162,7,2035-05-21
10043,8,1995-02-11
9638,3,1989-03-02
6403,9,2014-03-28
2427,7,1971-06-11
4135,7,2014-02-09
6309,2,2061-03-06
7692,2,2018-06-20
1650,3,2013-10-26
5513,10,1973-06-10
6294,5,2020-07-04
2406,10,1991-07-31
4714,8,2041-04-18
8606,10,2027-05-01
9389,5,1989-01-21
6132,9,2037-09-25
4290,3,2039-01-10
4681,9,1979-04-18
10490,1,2027-04-18
4645,7,2002-06-22
8515,2,1988-10-19
4287,10,1981-01-30
8327,4,1971-01-03
5610,7,1996-04-20
6201,6,2182-04-30
10458,3,1971-11-02
8907,2,1973-09-06
6119,5,2115-06-02
8850,3,2242-10-02
5627,4,1976-01-29
9378,2,1977-09-24
4658,7,1973-10-11
6072,7,1985-07-15
6834,3,1979-02-26
7780,2,2085-07-08
1355,8,1979-03-07
6574,10,1987-03-04
10076,4,1972-01-30
2946,5,2002-08-05
10790,2,1988-06-15
6035,8,1972-10-08
5804,10,1993-11-13
6331,9,1971-02-27
6619,8,2044-05-13
4831,4,1970-12-05
7026,6,2027-07-21
6984,5,1984-10-03
5367,10,1997-11-15
1476,4,1981-04-20
7791,9,2065-08-02
2083,7,2003-05-20
7055,3,2007-12-30
8452,7,2010-07-11
4556,7,1984-03-01
8550,9,1979-04-26
2019,5,2068-11-03
3440,1,2032-06-03
8603,2,1976-01-07
10551,3,2133-05-31
9415,10,1977-06-04
5750,5,1971-03-02
5584,5,2004-04-21
2015,9,2060-09-02
1296,5,1974-03-09
9184,1,2004-10-19
4720,10,1978-04-14
2956,5,2000-03-04
3622,4,1986-12-19
3545,4,1973-02-05
4279,9,2068-12-10
7928,7,1977-05-17
9515,7,2002-05-03
9406,8,2027-06-06
2817,7,2002-03-27
8199,1,1983-11-09
5683,10,1982-07-13
5753,8,1973-03-11
2622,2,1986-03-30
4950,4,1984-09-19
6053,7,1978-12-27
9092,5,1985-08-21
9073,5,2017-07-21
1774,10,1976-02-29
3198,1,1973-10-05
6131,7,2058-06-15
10263,8,1975-03-16
1717,5,1988-07-19
2374,1,1984-09-09
7230,10,1978-03-19
9239,8,2019-12-19
10862,10,1986-12-17
10215,5,1988-11-17
3662,1,2005-01-04
2698,9,1987-05-24
10533,5,1976-12-24
4535,4,1985-02-16
4969,8,2011-10-30
8475,10,1991-08-16
8962,3,2042-09-23
7547,8,2126-04-03
2228,1,1970-06-04
3594,8,1981-03-17
3958,10,1993-05-12
8499,5,1990-03-08
4780,8,1985-07-08
7580,5,1970-11-08
8844,9,1990-09-06
9247,7,1990-05-05
2048,1,1999-05-04
4358,1,1977-12-08
9590,2,1993-04-27
5593,2,1976-02-24
8459,10,2069-10-23
2246,2,2024-10-27
5219,6,1979-08-27
2203,5,2013-06-11
6356,3,1986-11-13
7260,10,1998-07-21
3371,5,1972-02-05
8705,10,2005-12-09
2615,2,2009-05-09
4879,2,2034-12-30
8928,8,1991-11-14
7814,7,1989-09-14
2559,7,2006-11-09
6402,6,2084-12-22
5570,7,1983-08-02
2490,3,1977-11-08
1406,1,2039-07-28
3942,2,1981-10-04
9286,6,1998-01-16
5893,6,1970-11-19
1852,1,2012-12-15
3338,4,2032-03-24
5890,8,2010-06-29
2776,8,1996-06-12
5036,2,2052-07-26
10323,9,2029-05-21
7136,3,2093-07-13
6948,9,2025-11-07
2610,8,2052-03-29
7046,8,1981-02-19
9342,2,1992-11-28
7438,3,2010-10-27
9950,3,1977-12-24
8691,1,2031-09-18
2725,2,2025-07-13
10884,7,2000-06-14
1304,10,1991-01-04
10729,3,1989-05-15
8358,10,2022-11-02
3508,10,1989-09-25
1305,1,2021-03-04
6762,1,1985-08-28
3903,6,2020-08-28
4754,4,1977-04-09
4724,4,1993-05-16
3224,4,1993-02-20
4705,1,1971-06-08
4856,5,1982-11-22
1419,1,2010-10-17
6527,7,2064-09-14
9755,7,2051-12-29
8714,7,1978-10-11
10618,4,1984-07-24
6107,2,1983-06-12
6647,3,2001-08-06
10676,3,1991-07-23
6623,8,2028-04-17
6340,2,1974-09-20
9136,2,1982-11-12
8092,3,2024-02-08
2591,2,1985-01-13
7918,5,2011-03-10
8523,6,1997-03-31
9186,8,2038-09-13
4011,1,1970-08-26
7246,5,2069-11-23
8867,6,2005-12-30
8461,8,2016-02-09
8674,5,2030-02-24
10519,2,1979-01-28
8646,2,2015-03-02
7767,8,1984-11-04
6728,2,1975-06-29
9215,9,1975-08-26
2044,6,1993-08-12
3185,1,2029-08-10
9121,9,1974-05-26
3635,10,1984-03-24
2914,4,1988-09-12
2604,4,1972-09-18
5469,7,1994-12-20
4934,4,2011-01-09
7916,8,1974-05-21
1445,4,1971-05-31
4604,8,2068-10-23
6521,8,1974-11-13
3528,2,2026-04-07
2661,4,1990-03-08
6088,9,2005-05-05
9243,4,2004-01-12
1940,10,1972-10-26
5464,2,2007-07-04
2792,5,2009-03-24
5813,10,2003-04-17
3489,7,2072-11-26
1103,9,2007-09-12
9735,6,1972-03-16
1777,7,1987-11-25
8548,1,1971-06-21
3859,2,2114-11-30
2071,1,2001-06-06
4130,8,1974-11-29
9395,4,1978-11-16
8389,2,1986-07-04
1847,10,1987-01-17
1523,6,1987-11-29
7586,6,2008-07-23
7151,1,1970-03-26
7306,7,1991-02-01
9265,1,1991-01-30
9134,8,1997-11-25
10394,9,1988-07-08
2084,8,1988-03-08
1311,1,1981-06-25
3088,10,1981-04-18
4855,5,1971-02-10
5269,1,1970-01-05
6505,5,2057-06-04
9877,4,2012-03-13
9439,8,2082-11-15
1757,2,2047-03-10
3177,10,2086-07-23
9548,5,2004-06-21
3395,4,1997-03-05
9994,6,1981-07-05
7048,5,2021-03-27
4369,8,1996-03-17
10704,7,1993-01-16
3111,9,2017-09-27
4778,8,1986-05-12
6243,5,2005-05-07
9837,2,2006-07-21
1870,10,2011-04-01
2876,9,2037-04-30
6938,7,1994-11-30
5510,6,1996-10-15
4482,10,2019-07-04
3171,1,1991-02-05
9164,5,2000-09-05
5244,8,2037-04-25
5819,10,1997-03-06
2351,9,1994-12-08
3610,8,1985-04-10
9122,2,1978-08-28
4547,4,1994-01-10
2102,7,1991-06-26
3550,2,2050-11-18
10103,6,2033-09-21
7764,5,1985-10-05
4796,4,1982-04-02
2952,8,2013-01-23
9436,6,2014-07-09
3920,1,1978-02-05
1250,8,1993-04-16
5614,2,1974-05-15
10329,9,1978-12-12
3823,8,2113-11-17
2408,1,1981-06-06
2322,1,2033-03-24
9513,10,1989-04-07
7484,1,2058-06-10
5592,10,1971-12-31
10127,1,2006-09-12
10354,9,2006-08-14
6718,1,2134-02-25
4739,5,1971-10-23
5276,2,2048-09-10
9414,2,2039-04-16
4140,7,1981-02-15
4519,8,2021-04-04
6056,10,1980-05-03
9251,5,2021-06-24
6758,4,1994-12-24
5731,2,2039-09-03
9481,9,1998-04-01
2034,8,1980-08-31
7278,4,1973-10-22
9046,2,1995-04-07
2358,10,1977-06-20
6429,4,2048-08-29
3734,8,2088-07-27
2477,7,2017-04-19
4527,1,2135-01-16
1699,1,1989-08-25
10179,4,1979-08-06
10299,8,2030-07-24
4013,6,2039-12-01
10617,5,2010-01-02
10881,9,2052-02-29
1685,4,1993-02-01
5787,10,2018-10-01
9716,7,1974-05-04
1383,1,1996-07-07
5957,9,2092-05-15
2147,2,2083-10-25
7973,5,1989-03-10
2375,3,2069-11-17
7228,4,1973-04-17
2062,9,1983-03-11
2625,10,2000-07-08
2951,1,1998-10-22
1300,1,1976-11-15
4858,8,1993-06-02
9770,6,1990-02-27
2903,7,1973-04-01
5528,9,1974-09-10
2743,3,1985-11-27
7840,7,2020-06-10
9871,10,1978-03-29
5920,8,1990-12-20
8326,7,2052-10-07
4620,7,2007-07-02
8411,3,1989-07-10
4218,6,2093-07-14
5511,7,1987-11-04
8710,3,1992-09-04
2981,8,1996-05-31
9359,5,2008-09-22
2216,4,2020-04-21
9958,2,2058-01-28
7237,6,2053-12-28
1553,4,2001-12-04
3042,9,1974-03-10
2421,3,2021-11-20
10606,4,1984-05-18
8948,8,1984-02-20
7620,10,1972-09-10
7523,4,1970-04-18
5690,4,1975-02-09
8233,1,1986-09-29
5080,8,1972-11-06
6553,7,2067-06-18
9637,5,1986-12-29
5282,10,2025-10-06
7371,4,1979-12-04
8905,4,2012-05-13
7363,9,1990-05-14
8822,2,1988-10-01
2268,8,2053-08-19
2737,5,2042-07-10
5601,5,2008-05-14
4608,9,2036-03-12
1614,10,2013-02-15
2097,6,2066-05-21
7313,1,1987-10-30
9570,9,2035-08-27
8203,6,1979-09-23
10132,5,1993-09-04
1919,1,1975-07-13
3477,9,1982-05-22
9453,7,1999-01-19
4924,6,1989-08-09
4384,7,2038-06-17
4760,1,1985-06-28
7382,5,2000-04-15
1391,5,1994-04-19
3977,10,2113-05-20
9859,7,1983-04-25
7784,6,1997-12-16
4648,10,2009-07-28
4702,1,1975-02-08
1447,3,1977-02-04
6645,7,1993-09-05
1417,4,2022-10-01
7422,3,2081-09-09
1438,10,1997-09-10
5013,7,1987-11-19
10434,6,1974-10-17
7347,4,2032-06-26
10277,6,2125-05-19
2705,8,2010-03-17
7775,6,1985-07-22
7376,5,1995-07-03
6417,6,1995-07-28
1487,5,1970-06-08
6478,3,1970-09-30
9217,1,1988-05-11
4194,8,2036-10-04
10873,4,1972-05-14
4431,7,1993-05-05
9021,5,2124-04-14
6213,1,2020-10-10
10319,9,1982-03-02
7262,2,2072-11-20
10630,3,2028-11-27
2526,3,1991-08-22
7867,5,2072-03-07
2626,1,1994-02-28
4732,9,2019-09-02
3264,10,1997-08-19
3020,2,1976-10-13
3181,4,1978-05-26
7991,6,2021-07-28
6291,9,1971-10-09
10397,2,1992-10-03
6076,2,2017-11-26
10817,3,2035-06-28
1760,10,1979-02-26
3786,8,1998-03-06
10167,10,1977-04-07
4590,8,2020-11-13
5950,10,1982-11-13
7229,10,1973-03-19
6547,1,2003-02-26
9190,2,1971-03-20
6085,10,2098-04-29
5646,9,1988-03-10
4361,3,1994-07-01
2468,8,1977-07-14
2856,2,1972-05-08
5963,1,2030-02-13
5292,10,1982-09-29
3135,9,1979-10-31
5239,1,1975-09-06
5009,9,2054-09-25
5221,3,2180-05-06
2784,7,1985-11-01
9396,4,1999-11-25
2396,5,1995-09-30
5403,3,2103-01-12
2815,8,2003-04-18
1984,4,1976-09-24
9269,4,2000-10-19
10753,5,1996-11-02
6115,1,1972-12-02
2915,2,1995-05-28
9705,2,2091-10-16
7674,8,2045-05-21
4897,4,2106-12-16
8657,5,1982-06-18
2137,4,1970-01-21
3576,4,1970-02-26
3462,9,2028-12-28
10835,10,2035-03-24
9002,3,2016-07-26
1823,6,1980-02-20
10628,6,1975-08-24
6318,10,1990-04-18
5613,5,2030-12-18
6846,7,2047-07-28
6836,8,2080-08-19
4935,3,2012-07-07
2082,7,1976-05-14
10720,10,2019-04-22
7736,10,1972-02-17
8008,2,1991-12-23
2473,8,1994-10-26
9545,9,1995-03-11
2202,5,1992-03-29
2159,2,2001-07-17
7459,6,1983-08-30
8123,5,2118-11-14
10106,8,1976-10-27
2813,9,1988-08-31
4749,9,1978-04-10
9448,2,1986-02-20
7321,4,1979-09-10
10510,2,2002-03-17
8082,7,1989-09-11
10381,7,1982-02-04
10252,1,1974-12-01
9773,3,2027-04-18
4323,4,2061-08-29
4505,3,1984-09-24
3841,6,2011-05-12
7385,9,1972-11-25
3986,1,2152-12-07
7003,7,2059-05-09
4998,8,2237-07-12
10450,8,1975-02-23
5974,8,1971-12-17
7406,10,1991-08-31
10112,4,1977-07-13
3541,10,1984-09-28
4215,1,2032-09-14
2033,2,1989-02-23
5989,2,1995-05-19
5878,1,1991-05-10
10105,10,1992-08-03
7673,4,2061-10-26
5081,6,2010-08-13
10125,10,2010-06-05
1345,6,2002-06-30
1347,3,1989-02-13
1599,7,1973-06-06
5100,1,2051-11-27
10662,7,1991-02-10
4654,7,1988-06-24
6174,7,1970-02-01
2542,7,1977-06-13
3762,1,1971-10-01
1275,1,2058-05-18
10712,4,1971-11-06
8074,6,2003-09-07
9213,10,2001-07-23
10755,3,1991-04-09
4677,4,2014-01-03
9142,2,2003-11-19
5854,9,1988-06-12
10142,7,1993-12-23
7808,7,1982-12-31
4895,8,1985-06-27
3053,10,1987-09-20
5042,5,1998-05-24
1224,7,1977-03-01
2101,4,2019-05-17
2543,3,1998-01-26
2305,7,1995-09-11
7748,1,1974-12-01
2868,5,2023-11-22
7319,1,1994-03-13
6695,3,1991-01-21
8815,1,2090-03-10
6166,9,1999-01-19
8439,3,2030-02-21
